no,tautan,gambar,tipe,judul,lokasi,harga
6359,https://infolelang.bri.co.id/home/detailAsset?id_aset=EGSQ3&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/11/IMG20170721WA0000_20201117171547.jpg,jual_damai,KOK LAI,"DUMAI BARAT, DUMAI KOT.",IDR 420.000.000
6360,https://infolelang.bri.co.id/home/detailAsset?id_aset=GM6UB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2020/11/20190711_094707_20201118175714.jpg,jual_damai,BUSRA,"DUMAI TIMUR, DUMAI KOT.",IDR 280.000.000
6361,https://infolelang.bri.co.id/home/detailAsset?id_aset=XWA6Z&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Suriati_20211125110832.PNG,jual_damai,Tanah dan Bangunan Rumah,"GALANG, BUOL TOLI-TOLI KAB.",IDR 110.000.000
6362,https://infolelang.bri.co.id/home/detailAsset?id_aset=YVUJC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Frida_20211125105809.PNG,jual_damai,Tanah dan Bangunan Rumah,"GALANG, BUOL TOLI-TOLI KAB.",IDR 100.000.000
6363,https://infolelang.bri.co.id/home/detailAsset?id_aset=7C1QR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/HERMAN1_20211125105417.PNG,jual_damai,Tanah dan Bangunan Rumah,"GALANG, BUOL TOLI-TOLI KAB.",IDR 152.295.000
6364,https://infolelang.bri.co.id/home/detailAsset?id_aset=A3TWJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/djumadi_20211125103556.PNG,jual_damai,Tanah dan Bangunan Rumah,"GALANG, BUOL TOLI-TOLI KAB.",IDR 212.000.000
6365,https://infolelang.bri.co.id/home/detailAsset?id_aset=US2XB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Sabran_20211125102818.PNG,jual_damai,Tanah dan Bangunan Rumah,"BAOLAN, BUOL TOLI-TOLI KAB.",IDR 185.000.000
6366,https://infolelang.bri.co.id/home/detailAsset?id_aset=FLIZ2&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/AKSANtANAH_20211125102228.PNG,jual_damai,Tanah Pekarangan,"DONDO, BUOL TOLI-TOLI KAB.",IDR 77.000.000
6367,https://infolelang.bri.co.id/home/detailAsset?id_aset=BRGY2&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/aksanAbdKarim_20211125101712.PNG,jual_damai,Tanah dan Bangunan Rumah,"DONDO, BUOL TOLI-TOLI KAB.",IDR 105.000.000
6368,https://infolelang.bri.co.id/home/detailAsset?id_aset=F6NXG&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/CopyofIMG20190409WA0016_20211125095617.jpg,jual_damai,Tanah dan Bangunan Rumah,"BAOLAN, BUOL TOLI-TOLI KAB.",IDR 257.400.000
6369,https://infolelang.bri.co.id/home/detailAsset?id_aset=2UBFM&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,Tanah dan Bangunan Rumah,"DAMPAL UTARA, BUOL TOLI-TOLI KAB.",IDR 150.000.000
6370,https://infolelang.bri.co.id/home/detailAsset?id_aset=G9UAO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/4_20211126102229.jpg,jual_damai,Rumah Tinggal di Maharani Residence,"BUKIT RAYA, PEKANBARU KOT.",IDR 170.000.000
6371,https://infolelang.bri.co.id/home/detailAsset?id_aset=MWYZA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20210127_155427_20211126103344.jpg,jual_damai,Rumah Tinggal di Pusat Kota,"BUKIT RAYA, PEKANBARU KOT.",IDR 600.000.000
6372,https://infolelang.bri.co.id/home/detailAsset?id_aset=N3SJX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/1_20211126105505.jpg,jual_damai,3 Unit Ruko di Marpoyan Pekanbaru,"BUKIT RAYA, PEKANBARU KOT.",IDR 4.295.000.000
6373,https://infolelang.bri.co.id/home/detailAsset?id_aset=QBOZY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/mfitri_20211126111911.jpg,jual_damai,Rumah Tinggal di Rumbai Pekanbaru,"RUMBAI, PEKANBARU KOT.",IDR 318.000.000
6374,https://infolelang.bri.co.id/home/detailAsset?id_aset=BFZ4Y&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/ababil_20211126112420.jpg,jual_damai,Rumah di Cluster Kuantan Regency,"LIMAPULUH, PEKANBARU KOT.",IDR 346.500.000
6375,https://infolelang.bri.co.id/home/detailAsset?id_aset=H7UI4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/heriyantiresize_20211126113352.jpg,jual_damai,Tanah dan Bangunan Rumah Tinggal terdapat Rumah Petak dan Gudang ,"BUKIT RAYA, PEKANBARU KOT.",IDR 1.400.000.000
6376,https://infolelang.bri.co.id/home/detailAsset?id_aset=YCA8V&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/afika_20211126114918.png,jual_damai,Rumah Tinggal,"SIAK HULU, KAMPAR KAB.",IDR 180.000.000
6377,https://infolelang.bri.co.id/home/detailAsset?id_aset=AEH2N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/yulianaresize_20211126115243.jpg,jual_damai,Tanah dan Bangunan ,"LIMAPULUH, PEKANBARU KOT.",IDR 558.000.000
6378,https://infolelang.bri.co.id/home/detailAsset?id_aset=6WI8E&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG20211124WA0020_20211124180154.jpg,jual_damai,Rumah Tinggal,"LUBUK BAJA, BATAM KOT.",IDR 339.000.000
6379,https://infolelang.bri.co.id/home/detailAsset?id_aset=T9JDH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/20211124_142736_20211124181010.jpg,jual_damai,Rumah Tinggal,"LUBUK BAJA, BATAM KOT.",IDR 521.000.000
6380,https://infolelang.bri.co.id/home/detailAsset?id_aset=KPFIV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/20211104_090713_20211124183517.jpg,jual_damai,Rumah Tinggal,"BATU AMPAR, BATAM KOT.",IDR 645.000.000
6381,https://infolelang.bri.co.id/home/detailAsset?id_aset=CPLKJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Picture1_20211124184914.jpg,jual_damai,Rumah Tinggal,"BULANG, BATAM KOT.",IDR 283.000.000
6382,https://infolelang.bri.co.id/home/detailAsset?id_aset=OAJL4&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/Sukarmin_infolelang1_20211112083934.jpg,jual_damai,Tanah Kavling di Komplek Jl. Ciputat,"KANDANGAN, HULU SUNGAI SELATAN KAB.",IDR 43.800.000
6383,https://infolelang.bri.co.id/home/detailAsset?id_aset=OFBRC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/infolelang_sukarmin2_20211112122645.jpg,jual_damai,Rumah di Jalan Sungai Kali Kec. Sungai Raya Kab. Hulu Sungai Selatan,"SUNGAI RAYA, HULU SUNGAI SELATAN KAB.",IDR 230.200.000
6384,https://infolelang.bri.co.id/home/detailAsset?id_aset=3WSPA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Infolelang_Mukminah2_20211112124518.jpg,jual_damai,Dijual Jl. Karang Paci RT. 01 RW. 01 Kel. Gambah Luar Muka Kec. Kandangan Kab. Hulu Sungai Selatan,"KANDANGAN, HULU SUNGAI SELATAN KAB.",IDR 553.800.000
6385,https://infolelang.bri.co.id/home/detailAsset?id_aset=UYPRX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/DarmawanSHMNo456_20211126101400.jpg,lelang,bangunan ruko 1 pintu 2 lantai,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 100.000.000
6386,https://infolelang.bri.co.id/home/detailAsset?id_aset=8EG7N&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/TampakDepanSHMNo1812anSuliati_20211126103046.jpg,lelang,TANAH KOSONG,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 150.000.000
6387,https://infolelang.bri.co.id/home/detailAsset?id_aset=8JRCQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/shm1840_20211126104329.JPG,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 300.000.000
6388,https://infolelang.bri.co.id/home/detailAsset?id_aset=2B7XD&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/2_20211126092802.jpg,jual_damai,Bangunan ruko,"MANDAU, BENGKALIS KAB.",IDR 400.000.000
6389,https://infolelang.bri.co.id/home/detailAsset?id_aset=HKN42&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/8_20211126094057.jpg,jual_damai,RUMAH PRIBADI,"MANDAU, BENGKALIS KAB.",IDR 315.000.000
6390,https://infolelang.bri.co.id/home/detailAsset?id_aset=OKDV6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/12_20211126095805.jpg,jual_damai,RUMAH PRIBADI,"MANDAU, BENGKALIS KAB.",IDR 250.000.000
6391,https://infolelang.bri.co.id/home/detailAsset?id_aset=UXDBL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/1_20211126101313.jpg,jual_damai,RUKO SEMI PERMANEN,"MANDAU, BENGKALIS KAB.",IDR 200.000.000
6392,https://infolelang.bri.co.id/home/detailAsset?id_aset=OH4FV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/2_20211126103510.jpg,jual_damai,ruko 2 lantai dipertokoan mancy,"MANDAU, BENGKALIS KAB.",IDR 500.000.000
6393,https://infolelang.bri.co.id/home/detailAsset?id_aset=VID7G&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20211109_090919Small_20211125104522.jpg,lelang,RUMAH DI BANJARSARI SOLO,"BANJARSARI, SURAKARTA (SOLO) KOT.",IDR 360.000.000
6394,https://infolelang.bri.co.id/home/detailAsset?id_aset=3R1ST&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/FOTOLELANGSmall_20211125112615.jpg,lelang,RUMAH DI KADIPIRO SOLO,"BANJARSARI, SURAKARTA (SOLO) KOT.",IDR 330.000.000
6395,https://infolelang.bri.co.id/home/detailAsset?id_aset=VK4DC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/20190822_140903Small_20211125113345.jpg,lelang,RUMAH DI KARANGANYAR,"KARANGANYAR, KARANGANYAR KAB.",IDR 250.000.000
6396,https://infolelang.bri.co.id/home/detailAsset?id_aset=GH3MZ&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/IMG20201229WA0022_20211125130522.jpg,lelang,TANAH PEKARANGAN DI MOJOGEDANG,"MOJOGEDANG, KARANGANYAR KAB.",IDR 200.000.000
6397,https://infolelang.bri.co.id/home/detailAsset?id_aset=X7NUL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/20191128_064705Small_20211125132844.jpg,lelang,RUMAH DI PASAR KLIWON SOLO,"PASAR KLIWON, SURAKARTA (SOLO) KOT.",USD 1.500.000.000
6398,https://infolelang.bri.co.id/home/detailAsset?id_aset=KJGZ4&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG20200806WA0020Small_20211125134510.jpg,lelang,BANGUNAN DI PASAR KLIWONO,"PASAR KLIWON, SURAKARTA (SOLO) KOT.",IDR 650.000.000
6399,https://infolelang.bri.co.id/home/detailAsset?id_aset=OIXVY&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/SMALL_20211125142718.JPG,lelang,SAWAH DI KEBAKKRAMAT,"KEBAKKRAMAT, KARANGANYAR KAB.",IDR 260.000.000
6400,https://infolelang.bri.co.id/home/detailAsset?id_aset=6BX4J&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/SMALLSmall_20211125143406.JPG,lelang,SAWAH DI KEBAKKRAMAT,"KEBAKKRAMAT, KARANGANYAR KAB.",IDR 260.000.000
6401,https://infolelang.bri.co.id/home/detailAsset?id_aset=L2TZ6&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20210917_102352Small_20211125143910.jpg,lelang,SAWAH DI KEBAKKRAMAT,"KEBAKKRAMAT, KARANGANYAR KAB.",IDR 600.000.000
6402,https://infolelang.bri.co.id/home/detailAsset?id_aset=TYUBH&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20210917_102440Small_20211125144338.jpg,lelang,SAWAH DI KEBAKKRAMAT,"KEBAKKRAMAT, KARANGANYAR KAB.",IDR 1.179.000.000
6403,https://infolelang.bri.co.id/home/detailAsset?id_aset=VSOI1&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/E3_20211126093703.jpg,lelang,Rumah Tinggal SHM 1054,"KETANGGUNGAN, BREBES KAB.",IDR 201.468.200
6404,https://infolelang.bri.co.id/home/detailAsset?id_aset=KH89N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/D1_20211126085158.jpg,lelang,Gudang Kosong SHM 617,"KETANGGUNGAN, BREBES KAB.",IDR 345.200.000
6405,https://infolelang.bri.co.id/home/detailAsset?id_aset=F59DV&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/A3_20211126094448.jpg,lelang,Tanah Kosong SHM no.01459,"KETANGGUNGAN, BREBES KAB.",IDR 420.660.000
6406,https://infolelang.bri.co.id/home/detailAsset?id_aset=LU9OX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/B3_20211126095713.jpg,lelang,Rumah dan shorum shm no.54 dan 463,"KETANGGUNGAN, BREBES KAB.",IDR 1.584.000.000
6407,https://infolelang.bri.co.id/home/detailAsset?id_aset=Z3YJE&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/P_20171011_171247_20211117110512.jpg,jual_damai,RUMAH TINGGAL,"SINTANG, SINTANG KAB.",IDR 3.000.000.000
6408,https://infolelang.bri.co.id/home/detailAsset?id_aset=1EZ7K&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20180420_160608380_HDR_20211117113334.jpg,jual_damai,RUMAH TINGGAL,"SINTANG, SINTANG KAB.",IDR 250.000.000
6409,https://infolelang.bri.co.id/home/detailAsset?id_aset=KHNZU&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/SHM879anSUGIANTOPTMayangsariOb_20211117145912.jpg,jual_damai,RUMAH TINGGAL,"SINTANG, SINTANG KAB.",IDR 500.000.000
6410,https://infolelang.bri.co.id/home/detailAsset?id_aset=RS1HC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20210222_145849_20211117143629.jpg,jual_damai,RUKO,"SINTANG, SINTANG KAB.",IDR 2.500.000.000
6411,https://infolelang.bri.co.id/home/detailAsset?id_aset=FDTCQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20200707_131100_20211117153436.jpg,jual_damai,RUMAH TINGGAL,"SINTANG, SINTANG KAB.",IDR 200.000.000
6412,https://infolelang.bri.co.id/home/detailAsset?id_aset=17LPS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20210208_160414_20211117160504.jpg,jual_damai,RUKO,"NANGA PINOH, MELAWI KAB.",IDR 800.000.000
6413,https://infolelang.bri.co.id/home/detailAsset?id_aset=L5S32&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/OBJEKLELANGNo1_20211117163948.jpg,jual_damai,RUKO,"SINTANG, SINTANG KAB.",IDR 500.000.000
6414,https://infolelang.bri.co.id/home/detailAsset?id_aset=OG7QC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20201005_111455_20211119103721.jpg,jual_damai,RUMAH TINGGAL,"SUNGAI TEBELIAN, SINTANG KAB.",IDR 3.500.000.000
6415,https://infolelang.bri.co.id/home/detailAsset?id_aset=126OJ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20200806_163043_Burst01_20211119110443.jpg,jual_damai,RUMAH TINGGAL,"SUNGAI TEBELIAN, SINTANG KAB.",IDR 460.000.000
6416,https://infolelang.bri.co.id/home/detailAsset?id_aset=J7SXN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20191028_103944_20211119112324.jpg,jual_damai,RUKO,"SINTANG, SINTANG KAB.",IDR 780.000.000
6417,https://infolelang.bri.co.id/home/detailAsset?id_aset=8DZAC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20190726_150151A_20211123122657.jpg,lelang,tanah dan bangunan rumah tinggal di Beji Bojongsari Purbalingga,"BOJONGSARI, PURBALINGGA KAB.",IDR 430.000.000
6418,https://infolelang.bri.co.id/home/detailAsset?id_aset=1F7I9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20190725_125719_20211123131431.jpg,lelang,tanah dan bangunan rumah tinggal di Mrebet Purbalingga,"MREBET, PURBALINGGA KAB.",IDR 200.000.000
6419,https://infolelang.bri.co.id/home/detailAsset?id_aset=IMQ8Y&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20190725_125921_20211123132037.jpg,lelang,tanah sawah di Mrebet Purbalingga,"MREBET, PURBALINGGA KAB.",IDR 143.000.000
6420,https://infolelang.bri.co.id/home/detailAsset?id_aset=QYS5W&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/11/IMG_20190725_123907_20211123132728.jpg,lelang,tanah di Mrebet Purbalingga,"MREBET, PURBALINGGA KAB.",IDR 49.000.000
6421,https://infolelang.bri.co.id/home/detailAsset?id_aset=PGWAO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,"A. Sebidang Tanah & Bangunan Rumah Serta Gudang, terletak di Desa/Kel. Ngampel, Kec. Kapas, Kab. Bojonegoro terdiri dari SHM No. 360, LT. 445 M² an. HERI YUNARTO","BOJONEGORO, BOJONEGORO KAB.",IDR 500.000.000
